Time,Bid1,Bid2,Ask1,Ask2,Mid-Price,Total_volume,Bid_ask_spread,Order_imbalance
12:48:00,"[187.86, 28]","[186.88, 34]","[227.11, 9]","[228.87, 15]",207.48,86,39.25,0.44
12:48:01,"[189.0, 45]","[187.0, 75]","[225.31, 26]","[226.05, 19]",207.15,165,36.31,0.45
12:48:02,"[189.0, 33]","[187.0, 55]","[219.92, 12]","[221.57, 21]",204.46,121,30.92,0.45
12:48:03,"[189.0, 36]","[187.0, 60]","[217.09, 22]","[218.57, 14]",203.05,132,28.09,0.45
12:48:04,"[189.0, 15]","[187.0, 25]","[217.0, 10]","[218.0, 5]",203.0,55,28.0,0.45
12:48:05,"[187.16, 38]","[186.26, 19]","[214.89, 18]","[217.56, 9]",201.02,84,27.73,0.36
12:48:06,"[187.0, 15]","[186.0, 6]","[211.0, 12]","[216.0, 6]",199.0,39,24.0,0.08
12:48:07,"[187.0, 40]","[186.0, 28]","[216.0, 28]","[218.0, 14]",201.5,110,29.0,0.24
12:48:08,"[186.0, 9]","[185.0, 27]","[216.0, 18]","[218.0, 9]",201.0,63,30.0,0.14
12:48:09,"[185.57, 7]","[184.57, 21]","[213.57, 7]","[216.0, 14]",199.57,49,28.0,0.14
12:48:10,"[186.79, 39]","[184.29, 17]","[213.0, 9]","[216.0, 18]",199.9,83,26.21,0.35
12:48:11,"[187.0, 70]","[185.0, 10]","[211.38, 24]","[214.38, 13]",199.19,117,24.38,0.37
12:48:12,"[186.54, 65]","[183.57, 42]","[208.61, 23]","[210.21, 43]",197.57,173,22.07,0.24
12:48:13,"[184.0, 26]","[183.0, 78]","[204.68, 28]","[205.45, 29]",194.34,161,20.68,0.29
12:48:14,"[183.5, 28]","[182.88, 48]","[202.52, 23]","[203.17, 29]",193.01,128,19.02,0.19
12:48:15,"[183.13, 15]","[181.3, 37]","[197.0, 21]","[197.87, 15]",190.07,88,13.87,0.18
12:48:16,"[184.0, 40]","[182.0, 14]","[189.69, 32]","[191.18, 22]",186.84,108,5.69,0.0
12:48:17,"[184.0, 40]","[182.0, 8]","[186.22, 9]","[189.93, 14]",185.11,71,2.22,0.35
12:48:18,"[184.0, 10]","[182.0, 5]","[188.0, 10]","[197.33, 18]",186.0,43,4.0,-0.3
12:48:19,"[184.0, 10]","[182.0, 5]","[188.0, 10]","[208.0, 10]",186.0,35,4.0,-0.14
12:48:20,"[184.0, 14]","[182.0, 7]","[186.86, 14]","[345.62, 16]",185.43,51,2.86,-0.18
12:48:21,"[184.0, 16]","[182.0, 8]","[185.0, 16]","[451.73, 22]",184.5,62,1.0,-0.23
12:48:22,"[182.79, 19]","[181.07, 84]","[184.67, 24]","[340.86, 28]",183.73,155,1.88,0.33
12:48:23,"[183.0, 8]","[182.0, 8]","[184.5, 16]","[361.54, 28]",183.75,60,1.5,-0.47
12:48:24,"[181.07, 57]","[162.0, 7]","[184.0, 11]","[359.78, 27]",182.54,102,2.93,0.25
12:48:25,"[181.0, 84]","[174.28, 32]","[183.58, 12]","[342.0, 48]",182.29,176,2.58,0.32
12:48:26,"[181.0, 30]","[180.0, 30]","[182.2, 10]","[226.7, 37]",181.6,107,1.2,0.12
12:48:27,"[181.0, 25]","[180.0, 27]","[214.92, 13]","[302.37, 19]",197.96,84,33.92,0.24
12:48:28,"[181.0, 14]","[180.0, 21]","[245.67, 27]","[353.8, 20]",213.33,82,64.67,-0.15
12:48:29,"[182.67, 36]","[180.2, 30]","[418.5, 32]","[580.33, 33]",300.58,131,235.83,0.01
12:48:30,"[186.0, 48]","[181.4, 20]","[278.29, 28]","[332.18, 22]",232.14,118,92.29,0.15
12:48:31,"[186.0, 48]","[185.0, 8]","[254.0, 16]","[501.25, 32]",220.0,104,68.0,0.08
12:48:32,"[186.0, 50]","[185.0, 9]","[291.8, 20]","[353.43, 28]",238.9,107,105.8,0.1
12:48:33,"[183.11, 36]","[182.43, 14]","[378.82, 22]","[387.16, 38]",280.96,110,195.71,-0.09
12:48:34,"[185.46, 48]","[182.16, 45]","[374.6, 15]","[502.09, 44]",280.03,152,189.14,0.22
12:48:35,"[187.0, 37]","[183.0, 33]","[295.31, 13]","[303.6, 20]",241.15,103,108.31,0.36
12:48:36,"[186.56, 27]","[183.91, 35]","[277.8, 20]","[294.62, 13]",232.18,95,91.24,0.31
12:48:37,"[182.0, 18]","[181.0, 47]","[205.53, 17]","[311.0, 12]",193.76,94,23.53,0.38
12:48:38,"[182.0, 16]","[181.0, 136]","[312.67, 18]","[341.03, 29]",247.33,199,130.67,0.53
12:48:39,"[182.0, 14]","[181.0, 119]","[328.32, 19]","[334.77, 26]",255.16,178,146.32,0.49
12:48:40,"[181.42, 52]","[180.92, 203]","[331.0, 38]","[459.18, 51]",256.21,344,149.58,0.48
12:48:41,"[181.39, 67]","[180.77, 137]","[329.73, 33]","[456.67, 24]",255.56,261,148.34,0.56
12:48:42,"[181.14, 44]","[180.32, 47]","[329.0, 15]","[388.86, 14]",255.07,120,147.86,0.52
12:48:43,"[181.0, 80]","[180.0, 64]","[329.0, 24]","[394.0, 32]",255.0,200,148.0,0.44
12:48:44,"[182.39, 38]","[181.1, 59]","[329.0, 33]","[394.0, 44]",255.7,174,146.61,0.11
12:48:45,"[188.0, 8]","[187.0, 8]","[328.0, 24]","[394.0, 32]",258.0,72,140.0,-0.56
12:48:46,"[188.38, 8]","[187.0, 8]","[315.7, 23]","[409.0, 21]",252.04,60,127.32,-0.47
12:48:47,"[189.0, 10]","[187.0, 10]","[294.82, 28]","[325.96, 23]",241.91,71,105.82,-0.44
12:48:48,"[189.0, 11]","[187.0, 11]","[236.76, 41]","[278.89, 37]",212.88,100,47.76,-0.56
12:48:49,"[189.0, 8]","[187.0, 8]","[209.69, 26]","[210.8, 30]",199.35,72,20.69,-0.56
12:48:50,"[184.77, 97]","[181.79, 76]","[205.77, 61]","[207.92, 52]",195.27,286,21.0,0.21
12:48:51,"[185.0, 120]","[183.0, 36]","[197.87, 39]","[202.02, 46]",191.44,241,12.87,0.29
12:48:52,"[185.0, 130]","[183.0, 39]","[190.11, 53]","[201.05, 39]",187.56,261,5.11,0.3
12:48:53,"[184.34, 76]","[183.74, 54]","[187.49, 41]","[188.89, 45]",185.91,216,3.15,0.2
12:48:54,"[184.0, 135]","[183.0, 36]","[185.08, 36]","[189.0, 48]",184.54,255,1.08,0.34
12:48:55,"[184.0, 50]","[183.0, 15]","[185.0, 15]","[403.94, 17]",184.5,97,1.0,0.34
12:48:56,"[184.0, 39]","[182.71, 21]","[387.35, 34]","[428.81, 21]",285.68,115,203.35,0.04
12:48:57,"[184.0, 12]","[182.0, 10]","[241.55, 33]","[328.52, 46]",212.77,101,57.55,-0.56
12:48:58,"[184.0, 13]","[182.0, 9]","[205.0, 18]","[313.0, 45]",194.5,85,21.0,-0.48
12:48:59,"[186.33, 42]","[181.26, 23]","[288.08, 26]","[404.11, 27]",237.21,118,101.74,0.1
12:49:00,"[187.0, 187]","[183.0, 11]","[312.09, 55]","[625.43, 35]",249.55,288,125.09,0.38
12:49:01,"[187.0, 85]","[183.0, 5]","[311.0, 25]","[511.8, 25]",249.0,140,124.0,0.29
12:49:02,"[187.0, 107]","[183.0, 7]","[310.29, 35]","[409.71, 35]",248.64,184,123.29,0.24
12:49:03,"[187.0, 75]","[183.0, 5]","[309.0, 25]","[368.79, 19]",248.0,124,122.0,0.29
12:49:04,"[187.0, 150]","[183.0, 10]","[308.8, 50]","[400.39, 44]",247.9,254,121.8,0.26
12:49:05,"[187.0, 105]","[183.0, 7]","[307.29, 35]","[488.28, 25]",247.14,172,120.29,0.3
12:49:06,"[187.0, 105]","[183.45, 11]","[239.14, 35]","[368.57, 35]",213.07,186,52.14,0.25
12:49:07,"[187.0, 173]","[184.0, 60]","[255.7, 40]","[339.14, 51]",221.35,324,68.7,0.44
12:49:08,"[187.0, 208]","[184.0, 116]","[248.57, 63]","[249.09, 57]",217.79,444,61.57,0.46
12:49:09,"[187.92, 78]","[186.74, 185]","[244.6, 30]","[245.82, 61]",216.26,354,56.68,0.49
12:49:10,"[189.0, 36]","[187.0, 117]","[242.53, 15]","[244.53, 32]",215.77,200,53.53,0.53
12:49:11,"[189.0, 24]","[187.0, 156]","[229.45, 29]","[234.43, 37]",209.22,246,40.45,0.46
12:49:12,"[189.0, 9]","[187.0, 117]","[216.44, 18]","[236.56, 27]",202.72,171,27.44,0.47
12:49:13,"[187.15, 65]","[185.73, 113]","[213.9, 29]","[214.54, 26]",200.53,233,26.74,0.53
12:49:14,"[187.0, 112]","[184.62, 116]","[211.14, 29]","[213.15, 41]",199.07,298,24.14,0.53
12:49:15,"[187.0, 60]","[186.0, 90]","[207.66, 35]","[209.38, 13]",197.33,198,20.66,0.52
12:49:16,"[187.0, 84]","[186.0, 126]","[201.2, 35]","[201.89, 37]",194.1,282,14.2,0.49
12:49:17,"[186.76, 59]","[185.72, 115]","[197.53, 38]","[199.64, 44]",192.14,256,10.76,0.36
12:49:18,"[186.0, 64]","[184.0, 104]","[193.92, 49]","[194.78, 46]",189.96,263,7.92,0.28
12:49:19,"[186.0, 32]","[184.0, 64]","[190.0, 32]","[192.0, 40]",188.0,168,4.0,0.14
12:49:20,"[186.0, 44]","[184.0, 88]","[189.0, 30]","[190.13, 45]",187.5,207,3.0,0.28
12:49:21,"[184.09, 77]","[183.35, 20]","[185.86, 42]","[186.69, 29]",184.97,168,1.77,0.15
12:49:22,"[182.0, 13]","[181.0, 143]","[186.15, 20]","[186.74, 19]",184.07,195,4.15,0.6
12:49:23,"[181.02, 65]","[180.18, 61]","[182.55, 11]","[186.0, 22]",181.78,159,1.53,0.58
12:49:24,"[181.09, 44]","[180.14, 58]","[185.83, 23]","[187.69, 13]",183.46,138,4.74,0.48
12:49:25,"[181.0, 48]","[180.0, 55]","[183.71, 21]","[184.62, 16]",182.36,140,2.71,0.47
12:49:26,"[180.0, 42]","[115.21, 19]","[181.94, 17]","[222.0, 10]",180.97,88,1.94,0.39
12:49:27,"[180.0, 14]","[156.29, 7]","[181.71, 7]","[327.71, 7]",180.86,35,1.71,0.2
12:49:28,"[180.0, 10]","[165.69, 16]","[556.4, 5]","[0, 0]",368.2,31,376.4,0.68
12:49:29,"[178.33, 15]","[159.22, 18]","[322.7, 20]","[685.17, 12]",250.52,65,144.37,0.02
12:49:30,"[180.83, 24]","[67.65, 17]","[234.0, 45]","[287.67, 36]",207.42,122,53.17,-0.33
12:49:31,"[186.0, 32]","[98.83, 24]","[234.0, 40]","[265.0, 11]",210.0,107,48.0,0.05
12:49:32,"[186.0, 22]","[126.22, 9]","[234.0, 35]","[348.86, 7]",210.0,73,48.0,-0.15
12:49:33,"[186.0, 10]","[158.28, 29]","[234.0, 50]","[499.0, 10]",210.0,99,48.0,-0.21
12:49:34,"[186.0, 13]","[184.0, 13]","[233.62, 29]","[253.18, 49]",209.81,104,47.62,-0.5
12:49:35,"[183.0, 68]","[167.2, 41]","[231.91, 11]","[234.0, 55]",207.45,175,48.91,0.25
12:49:36,"[183.0, 30]","[182.0, 15]","[230.8, 5]","[234.0, 25]",206.9,75,47.8,0.2
12:49:37,"[183.0, 54]","[182.0, 27]","[228.31, 13]","[233.85, 41]",205.65,135,45.31,0.2
12:49:38,"[183.0, 48]","[182.0, 24]","[214.93, 30]","[216.47, 15]",198.97,117,31.93,0.23
12:49:39,"[183.0, 67]","[182.0, 36]","[186.66, 44]","[263.17, 24]",184.83,171,3.66,0.2
12:49:40,"[183.0, 65]","[182.0, 39]","[197.44, 36]","[207.45, 49]",190.22,189,14.44,0.1
12:49:41,"[183.63, 71]","[182.24, 21]","[196.0, 24]","[198.0, 48]",189.82,164,12.37,0.12
12:49:42,"[184.53, 40]","[183.78, 45]","[195.33, 36]","[197.33, 36]",189.93,157,10.81,0.08
12:49:43,"[184.8, 30]","[183.81, 54]","[194.46, 52]","[196.0, 26]",189.63,162,9.66,0.04
12:49:44,"[182.67, 18]","[181.67, 12]","[191.93, 28]","[193.54, 26]",187.3,84,9.26,-0.29
12:49:45,"[182.6, 30]","[181.5, 12]","[187.92, 26]","[188.57, 28]",185.26,96,5.32,-0.12
12:49:46,"[183.0, 48]","[182.0, 18]","[186.0, 28]","[187.0, 26]",184.5,120,3.0,0.1
12:49:47,"[182.4, 20]","[181.4, 10]","[188.86, 14]","[260.94, 17]",185.63,61,6.46,-0.02
12:49:48,"[178.56, 16]","[149.62, 48]","[219.38, 26]","[324.85, 26]",198.97,116,40.82,0.1
12:49:49,"[162.0, 9]","[70.0, 27]","[219.0, 6]","[353.0, 9]",190.5,51,57.0,0.41
12:49:50,"[131.12, 24]","[103.68, 57]","[219.0, 14]","[378.42, 19]",175.06,114,87.88,0.42
12:49:51,"[141.29, 17]","[77.81, 42]","[219.0, 12]","[596.0, 9]",180.15,80,77.71,0.47
12:49:52,"[184.0, 12]","[131.16, 114]","[219.0, 24]","[485.38, 21]",201.5,171,35.0,0.47
12:49:53,"[185.0, 162]","[184.0, 9]","[217.78, 18]","[322.8, 20]",201.39,209,32.78,0.64
12:49:54,"[185.61, 168]","[185.6, 45]","[216.09, 22]","[219.0, 22]",200.85,257,30.48,0.66
12:49:55,"[186.22, 46]","[185.96, 110]","[215.0, 16]","[219.0, 16]",200.61,188,28.78,0.66
12:49:56,"[186.33, 162]","[184.0, 9]","[214.0, 18]","[215.0, 18]",200.17,207,27.67,0.65
12:49:57,"[188.25, 155]","[184.0, 10]","[213.0, 20]","[214.0, 20]",200.63,205,24.75,0.61
12:49:58,"[189.0, 169]","[184.0, 13]","[213.0, 26]","[214.0, 26]",201.0,234,24.0,0.56
12:49:59,"[189.0, 143]","[186.37, 38]","[213.0, 22]","[214.0, 22]",201.0,225,24.0,0.61
12:50:00,"[189.0, 143]","[187.0, 110]","[211.64, 22]","[212.91, 22]",200.32,297,22.64,0.7
12:50:01,"[189.0, 153]","[187.0, 130]","[210.92, 26]","[211.92, 26]",199.96,335,21.92,0.69
12:50:02,"[189.0, 50]","[187.0, 60]","[209.5, 12]","[210.5, 12]",199.25,134,20.5,0.64
12:50:03,"[189.0, 48]","[187.0, 60]","[208.83, 12]","[210.0, 12]",198.92,132,19.83,0.64
12:50:04,"[188.29, 84]","[186.97, 93]","[206.75, 24]","[210.0, 24]",197.52,225,18.46,0.57
12:50:05,"[187.49, 98]","[186.95, 95]","[208.42, 31]","[217.29, 42]",197.95,266,20.93,0.45
12:50:06,"[188.0, 37]","[187.0, 170]","[205.59, 34]","[207.3, 40]",196.79,281,17.59,0.47
12:50:07,"[188.0, 12]","[187.0, 120]","[199.75, 24]","[201.46, 26]",193.88,182,11.75,0.45
12:50:08,"[188.0, 12]","[187.0, 120]","[198.28, 25]","[199.89, 35]",193.14,192,10.28,0.38
12:50:09,"[187.53, 19]","[186.99, 101]","[196.82, 33]","[198.0, 22]",192.17,175,9.29,0.37
12:50:10,"[187.0, 80]","[186.0, 16]","[193.03, 33]","[194.06, 33]",190.02,162,6.03,0.19
12:50:11,"[187.0, 42]","[186.0, 10]","[189.9, 20]","[191.4, 20]",188.45,92,2.9,0.13
12:50:12,"[186.6, 20]","[185.2, 20]","[187.92, 24]","[189.17, 24]",187.26,88,1.32,-0.09
12:50:13,"[184.84, 19]","[183.29, 42]","[188.27, 15]","[190.89, 19]",186.55,95,3.42,0.28
12:50:14,"[183.0, 8]","[182.0, 64]","[187.07, 15]","[368.53, 15]",185.03,102,4.07,0.41
12:50:15,"[182.18, 49]","[181.82, 88]","[185.4, 43]","[279.96, 49]",183.79,229,3.21,0.2
12:50:16,"[182.21, 81]","[181.7, 80]","[213.25, 59]","[261.3, 47]",197.73,267,31.04,0.21
12:50:17,"[182.0, 104]","[181.0, 39]","[271.89, 37]","[364.0, 47]",226.95,227,89.89,0.26
12:50:18,"[183.04, 46]","[181.93, 86]","[266.91, 23]","[271.89, 35]",224.98,190,83.87,0.39
12:50:19,"[184.0, 30]","[182.0, 80]","[209.44, 18]","[263.22, 18]",196.72,146,25.44,0.51
12:50:20,"[184.0, 45]","[182.08, 78]","[206.19, 37]","[213.55, 38]",195.09,198,22.19,0.24
12:50:21,"[185.7, 37]","[184.0, 19]","[201.4, 35]","[203.44, 50]",193.55,141,15.7,-0.21
12:50:22,"[186.12, 75]","[185.47, 51]","[196.67, 30]","[201.0, 45]",191.39,201,10.55,0.25
12:50:23,"[186.0, 10]","[183.0, 58]","[196.0, 20]","[201.0, 30]",191.0,118,10.0,0.15
12:50:24,"[183.14, 84]","[182.3, 120]","[195.29, 42]","[208.62, 34]",189.21,280,12.14,0.46
12:50:25,"[183.0, 64]","[182.0, 64]","[194.86, 28]","[195.6, 20]",188.93,176,11.86,0.45
12:50:26,"[183.0, 111]","[182.0, 112]","[192.08, 48]","[193.11, 36]",187.54,307,9.08,0.45
12:50:27,"[183.0, 36]","[182.0, 48]","[190.5, 12]","[192.0, 24]",186.75,120,7.5,0.4
12:50:28,"[183.0, 24]","[182.0, 48]","[188.0, 14]","[189.55, 22]",185.5,108,5.0,0.33
12:50:29,"[183.0, 48]","[181.92, 79]","[185.36, 14]","[187.29, 28]",184.18,169,2.36,0.5
12:50:30,"[181.22, 23]","[180.56, 27]","[183.23, 13]","[340.79, 38]",182.22,101,2.01,-0.01
12:50:31,"[179.14, 43]","[178.05, 82]","[180.87, 23]","[240.24, 34]",180.0,182,1.73,0.37
12:50:32,"[170.94, 79]","[110.88, 32]","[558.78, 41]","[499.38, 55]",364.86,207,387.84,0.07
12:50:33,"[137.85, 26]","[100.32, 19]","[567.2, 30]","[635.61, 41]",352.52,116,429.35,-0.22
12:50:34,"[184.0, 24]","[177.08, 36]","[465.0, 31]","[549.44, 39]",324.5,130,281.0,-0.08
12:50:35,"[185.0, 30]","[181.92, 26]","[357.71, 31]","[400.67, 27]",271.35,114,172.71,-0.02
12:50:36,"[185.0, 12]","[181.0, 24]","[250.12, 24]","[415.5, 40]",217.56,100,65.12,-0.28
12:50:37,"[185.0, 11]","[181.13, 31]","[243.03, 35]","[302.49, 43]",214.01,120,58.03,-0.3
12:50:38,"[181.96, 27]","[166.43, 46]","[247.0, 27]","[248.0, 27]",214.48,127,65.04,0.15
12:50:39,"[183.0, 96]","[181.0, 36]","[244.38, 34]","[245.47, 32]",213.69,198,61.38,0.33
12:50:40,"[183.3, 69]","[182.14, 42]","[239.6, 25]","[241.14, 21]",211.45,157,56.3,0.41
12:50:41,"[185.48, 23]","[183.88, 135]","[237.07, 55]","[237.85, 48]",211.28,261,51.59,0.21
12:50:42,"[184.0, 57]","[183.0, 104]","[232.28, 32]","[232.82, 33]",208.14,226,48.28,0.42
12:50:43,"[184.64, 14]","[183.85, 53]","[229.16, 25]","[230.33, 27]",206.9,119,44.52,0.13
12:50:44,"[185.0, 13]","[184.0, 65]","[224.33, 27]","[227.89, 38]",204.67,143,39.33,0.09
12:50:45,"[184.0, 12]","[183.0, 96]","[224.63, 27]","[225.73, 33]",204.31,168,40.63,0.29
12:50:46,"[184.0, 13]","[183.0, 104]","[210.64, 28]","[214.76, 33]",197.32,178,26.64,0.31
12:50:47,"[183.18, 39]","[182.58, 96]","[206.73, 30]","[208.28, 25]",194.96,190,23.55,0.42
12:50:48,"[183.0, 96]","[182.0, 120]","[202.32, 37]","[204.49, 35]",192.66,288,19.32,0.5
12:50:49,"[183.0, 96]","[182.0, 120]","[199.24, 37]","[200.24, 33]",191.12,286,16.24,0.51
12:50:50,"[183.0, 104]","[182.0, 130]","[192.65, 37]","[194.82, 34]",187.82,305,9.65,0.53
12:50:51,"[183.0, 97]","[182.0, 170]","[189.16, 61]","[189.67, 48]",186.08,376,6.16,0.42
12:50:52,"[183.73, 11]","[182.05, 74]","[186.27, 33]","[187.37, 38]",185.0,156,2.55,0.09
12:50:53,"[181.08, 65]","[180.65, 93]","[185.46, 35]","[237.78, 40]",183.27,233,4.38,0.36
12:50:54,"[180.0, 100]","[179.0, 60]","[184.04, 26]","[186.36, 22]",182.02,208,4.04,0.54
12:50:55,"[180.0, 21]","[179.0, 55]","[182.14, 28]","[216.06, 17]",181.07,121,2.14,0.26
12:50:56,"[180.0, 10]","[179.0, 50]","[182.0, 20]","[367.0, 30]",181.0,110,2.0,0.09
12:50:57,"[180.0, 5]","[179.0, 25]","[182.0, 9]","[367.0, 15]",181.0,54,2.0,0.11
12:50:58,"[181.22, 32]","[171.97, 39]","[190.13, 15]","[300.19, 27]",185.68,113,8.91,0.26
12:50:59,"[187.0, 42]","[181.0, 41]","[407.12, 32]","[444.0, 17]",297.06,132,220.12,0.26
12:51:00,"[187.0, 66]","[181.0, 143]","[402.97, 31]","[422.97, 31]",294.98,271,215.97,0.54
12:51:01,"[187.0, 21]","[181.0, 117]","[366.38, 16]","[367.56, 18]",276.69,172,179.38,0.6
12:51:02,"[187.0, 7]","[181.0, 91]","[363.71, 31]","[365.25, 8]",275.35,137,176.71,0.43
12:51:03,"[181.05, 127]","[180.48, 27]","[361.46, 39]","[362.04, 26]",271.25,219,180.41,0.41
12:51:04,"[181.43, 84]","[180.82, 44]","[355.77, 22]","[356.09, 22]",268.6,172,174.34,0.49
12:51:05,"[184.0, 24]","[181.0, 72]","[351.27, 22]","[352.06, 32]",267.64,150,167.27,0.28
12:51:06,"[184.0, 42]","[181.0, 90]","[213.2, 20]","[350.43, 23]",198.6,175,29.2,0.51
12:51:07,"[184.0, 81]","[181.0, 81]","[349.62, 16]","[351.69, 35]",266.81,213,165.62,0.52
12:51:08,"[184.56, 25]","[183.33, 81]","[347.2, 10]","[348.06, 17]",265.88,133,162.64,0.59
12:51:09,"[186.0, 11]","[184.0, 99]","[344.47, 30]","[345.36, 39]",265.23,179,158.47,0.23
12:51:10,"[186.0, 12]","[184.31, 78]","[334.13, 30]","[336.27, 30]",260.07,150,148.13,0.2
12:51:11,"[185.1, 21]","[184.11, 71]","[313.0, 9]","[314.0, 27]",249.05,128,127.9,0.44
12:51:12,"[184.29, 34]","[183.58, 57]","[311.53, 17]","[324.13, 15]",247.91,123,127.24,0.48
12:51:13,"[184.0, 44]","[182.0, 24]","[308.85, 20]","[309.39, 31]",246.43,119,124.85,0.14
12:51:14,"[184.0, 36]","[182.0, 27]","[304.69, 16]","[307.46, 41]",244.34,120,120.69,0.05
12:51:15,"[182.5, 32]","[181.08, 78]","[301.17, 24]","[302.06, 33]",241.83,167,118.67,0.32
12:51:16,"[186.0, 32]","[182.0, 48]","[257.5, 32]","[282.45, 29]",221.75,141,71.5,0.13
12:51:17,"[186.62, 48]","[183.23, 39]","[252.69, 59]","[255.09, 54]",219.66,200,66.07,-0.13
12:51:18,"[187.79, 42]","[185.37, 19]","[250.89, 27]","[252.9, 21]",219.34,109,63.1,0.12
12:51:19,"[184.77, 26]","[181.53, 51]","[247.1, 31]","[248.6, 40]",215.93,148,62.33,0.04
12:51:20,"[182.98, 106]","[181.03, 61]","[243.63, 38]","[243.98, 45]",213.31,250,60.65,0.34
12:51:21,"[184.17, 72]","[182.15, 66]","[207.11, 35]","[213.74, 39]",195.64,212,22.95,0.3
12:51:22,"[186.0, 130]","[185.0, 26]","[198.29, 21]","[199.39, 31]",192.14,208,12.29,0.5
12:51:23,"[186.0, 160]","[185.0, 32]","[193.5, 54]","[194.12, 49]",189.75,295,7.5,0.3
12:51:24,"[186.0, 75]","[185.0, 26]","[190.0, 17]","[191.84, 49]",188.0,167,4.0,0.21
12:51:25,"[186.0, 44]","[185.0, 20]","[187.47, 38]","[188.5, 24]",186.74,126,1.47,0.02
12:51:26,"[186.0, 21]","[185.0, 16]","[187.0, 40]","[188.0, 24]",186.5,101,1.0,-0.27
12:51:27,"[183.0, 55]","[182.0, 55]","[186.57, 51]","[187.46, 37]",184.78,198,3.57,0.11
12:51:28,"[183.0, 8]","[182.0, 20]","[184.5, 12]","[186.0, 20]",183.75,60,1.5,-0.07
12:51:29,"[182.11, 56]","[181.6, 25]","[185.1, 59]","[287.45, 56]",183.6,196,2.99,-0.17
12:51:30,"[182.0, 35]","[181.0, 7]","[184.14, 35]","[487.0, 35]",183.07,112,2.14,-0.25
12:51:31,"[181.83, 24]","[180.17, 24]","[257.5, 40]","[354.86, 28]",219.67,116,75.67,-0.17
12:51:32,"[180.09, 11]","[179.33, 15]","[330.63, 19]","[339.71, 41]",255.36,86,150.54,-0.4
12:51:33,"[180.0, 9]","[179.0, 9]","[320.97, 32]","[321.17, 23]",250.48,73,140.97,-0.51
12:51:34,"[182.74, 35]","[181.0, 22]","[276.72, 25]","[319.6, 50]",229.73,132,93.98,-0.14
12:51:35,"[184.0, 28]","[183.0, 42]","[292.61, 23]","[318.69, 26]",238.3,119,108.61,0.18
12:51:36,"[184.0, 14]","[182.6, 15]","[231.71, 7]","[237.86, 7]",207.86,43,47.71,0.35
12:51:37,"[184.0, 22]","[183.0, 11]","[229.43, 14]","[230.91, 11]",206.71,58,45.43,0.14
12:51:38,"[184.0, 28]","[183.0, 14]","[225.07, 29]","[226.9, 20]",204.53,91,41.07,-0.08
12:51:39,"[184.83, 24]","[183.59, 17]","[220.06, 16]","[221.65, 20]",202.45,77,35.23,0.06
12:51:40,"[186.0, 34]","[184.13, 30]","[214.32, 28]","[215.12, 26]",200.16,118,28.32,0.08
12:51:41,"[185.18, 11]","[184.05, 19]","[209.79, 14]","[210.5, 16]",197.48,60,24.6,0.0
12:51:42,"[185.0, 16]","[184.0, 32]","[206.89, 19]","[208.34, 29]",195.95,96,21.89,0.0
12:51:43,"[184.12, 17]","[183.21, 19]","[201.28, 29]","[201.98, 41]",192.7,106,17.16,-0.32
12:51:44,"[179.0, 13]","[163.43, 69]","[197.55, 49]","[198.56, 52]",188.28,183,18.55,-0.1
12:51:45,"[152.19, 32]","[128.94, 48]","[186.2, 45]","[193.73, 62]",169.19,187,34.01,-0.14
12:51:46,"[169.0, 52]","[113.62, 24]","[173.25, 8]","[174.18, 22]",171.12,106,4.25,0.43
12:51:47,"[172.0, 56]","[83.62, 24]","[174.0, 8]","[175.0, 16]",173.0,104,2.0,0.54
12:51:48,"[153.47, 34]","[61.33, 18]","[174.83, 6]","[177.78, 27]",164.15,85,21.36,0.22
12:51:49,"[145.14, 21]","[71.86, 21]","[177.61, 23]","[186.04, 23]",161.38,88,32.47,-0.05
12:51:50,"[143.11, 27]","[85.69, 39]","[177.89, 35]","[188.69, 29]",160.5,130,34.77,0.02
12:51:51,"[108.75, 24]","[85.38, 24]","[178.0, 32]","[298.89, 27]",143.38,107,69.25,-0.1
12:51:52,"[159.27, 51]","[142.33, 27]","[178.0, 36]","[342.5, 12]",168.64,126,18.73,0.24
12:51:53,"[164.25, 92]","[163.11, 63]","[174.14, 56]","[209.9, 40]",169.2,251,9.89,0.24
12:51:54,"[168.88, 52]","[167.08, 50]","[172.0, 32]","[175.0, 8]",170.44,142,3.12,0.44
12:51:55,"[170.95, 82]","[169.76, 95]","[174.79, 38]","[187.0, 48]",172.87,263,3.84,0.35
12:51:56,"[174.32, 41]","[172.45, 40]","[177.0, 41]","[178.0, 40]",175.66,162,2.68,0.0
12:51:57,"[175.97, 59]","[174.31, 49]","[352.15, 26]","[456.44, 39]",264.06,173,176.19,0.25
12:51:58,"[183.85, 80]","[178.83, 36]","[282.91, 22]","[470.97, 29]",233.38,167,99.06,0.39
12:51:59,"[186.89, 36]","[185.91, 33]","[312.33, 12]","[518.2, 15]",249.61,96,125.44,0.44
12:52:00,"[187.71, 28]","[186.0, 44]","[423.2, 15]","[531.62, 24]",305.46,111,235.49,0.3
12:52:01,"[187.14, 14]","[185.18, 22]","[261.5, 10]","[451.33, 36]",224.32,82,74.36,-0.12
12:52:02,"[182.64, 22]","[181.6, 10]","[300.0, 10]","[539.1, 40]",241.32,82,117.36,-0.22
